doc_id	word_id	word	pos	mention_ids	entity_ids
0592	17	will	MD		
0592	18	prompt	VB		
0592	19	change	NN		
0592	20	.	.		
0592	0	``	``		
0592	1	We	PRP		
0592	2	wo	MD		
0592	3	n't	RB		
0592	4	have	VB		
0592	5	any	DT		
0592	6	more	JJR		
0592	7	of	IN		
0592	8	this	DT	3618	0592:21
0592	9	wayward	JJ	3618	0592:21
0592	10	behavior	NN	3618	0592:21
0592	11	,	,		
0592	12	''	''		
0592	13	says	VBZ		
0592	14	Sir	NNP		
0592	15	Peter	NNP		
0592	16	Hordern	NNP		
0592	17	,	,		
0592	18	a	DT		
0592	19	backbench	NN		
0592	20	Tory	NNP	3619	0592:16
0592	21	member	NN		
0592	22	of	IN		
0592	23	Parliament	NNP		
0592	24	.	.		
0592	0	``	``		
0592	1	The	DT	3620	0592:16
0592	2	party	NN	3620	0592:16
0592	3	is	VBZ		
0592	4	fed	VBN		
0592	5	up	RP		
0592	6	with	IN		
0592	7	sackings	NNS		
0592	8	of	IN		
0592	9	good	JJ		
0592	10	people	NNS		
0592	11	.	.		
0592	12	''	''		
0592	0	It	PRP		
0592	1	's	VBZ		
0592	2	an	DT		
0592	3	unrealistic	JJ		
0592	4	expectation	NN		
0592	5	.	.		
0592	0	As	RB		
0592	1	long	RB		
0592	2	as	IN		
0592	3	a	DT		
0592	4	decade	NN		
0592	5	ago	IN		
0592	6	,	,		
0592	7	Mrs.	NNP	3621	0592:10
0592	8	Thatcher	NNP	3621	0592:10
0592	9	declared	VBD		
0592	10	she	PRP	3622	0592:10
0592	11	did	VBD		
0592	12	n't	RB		
0592	13	want	VB		
0592	14	debate	NN		
0592	15	in	IN		
0592	16	her	PRP$	3623	0592:10
0592	17	cabinet	NN		
0592	18	;	:		
0592	19	she	PRP	3624	0592:10
0592	20	wanted	VBD		
0592	21	strong	JJ		
0592	22	government	NN		
0592	23	.	.		
0592	0	Over	IN		
0592	1	the	DT		
0592	2	weekend	NN		
0592	3	,	,		
0592	4	she	PRP	3625	0592:10
0592	5	said	VBD		
0592	6	she	PRP	3626	0592:10
0592	7	did	VBD		
0592	8	n't	RB		
0592	9	intend	VB		
0592	10	to	TO		
0592	11	change	VB		
0592	12	her	PRP$	3627 3628	0592:2 0592:10
0592	13	style	NN	3627	0592:2
0592	14	and	CC		
0592	15	denied	VBD		
0592	16	she	PRP	3629	0592:10
0592	17	is	VBZ		
0592	18	authoritarian	JJ		
0592	19	.	.		
0592	0	``	``		
0592	1	Nonsense	NN		
0592	2	,	,		
0592	3	''	''		
0592	4	she	PRP	3630	0592:10
0592	5	told	VBD		
0592	6	an	DT		
0592	7	interviewer	NN		
0592	8	yesterday	NN		
0592	9	on	IN		
0592	10	London	NNP		
0592	11	Weekend	NNP		
0592	12	Television	NNP		
0592	13	.	.		
0592	0	``	``		
0592	1	I	PRP	3631	0592:10
0592	2	am	VBP		
0592	3	staying	VBG		
0592	4	my	PRP$	3632	0592:10
0592	5	own	JJ	3632	0592:10
0592	6	sweet	JJ	3632	0592:10
0592	7	,	,	3632	0592:10
0592	8	reasonable	JJ	3632	0592:10
0592	9	self	NN	3632	0592:10
0592	10	.	.		
0590	0	There	EX		
0590	1	may	MD		
0590	2	be	VB		
0590	3	a	DT		
0590	4	truce	NN		
0590	5	in	IN		
0590	6	the	DT		
0590	7	long	JJ		
0590	8	war	NN		
0590	9	of	IN		
0590	10	nerves	NNS		
0590	11	between	IN		
0590	12	the	DT	3633	0590:18
0590	13	White	NNP	3633	0590:18
0590	14	House	NNP	3633	0590:18
0590	15	and	CC		
0590	16	Congress	NNP	3634	0590:6
0590	17	over	IN		
0590	18	how	WRB		
0590	19	this	DT	3635	0590:15
0590	20	country	NN	3635	0590:15
0590	21	conducts	VBZ		
0590	22	secret	JJ		
0590	23	intelligence	NN		
0590	24	operations	NNS		
0590	25	abroad	RB		
0590	26	.	.		
0590	0	After	IN		
0590	1	years	NNS		
0590	2	of	IN		
0590	3	mistrust	NN		
0590	4	born	VBN		
0590	5	of	IN		
0590	6	Watergate	NNP		
0590	7	,	,		
0590	8	past	JJ		
0590	9	misdeeds	NNS		
0590	10	of	IN		
0590	11	the	DT	3636	0590:7
0590	12	Central	NNP	3636	0590:7
0590	13	Intelligence	NNP	3636	0590:7
0590	14	Agency	NNP	3636	0590:7
0590	15	,	,		
0590	16	and	CC		
0590	17	the	DT		
0590	18	Iran	NNP	3637	0590:11
0590	19	-	HYPH	3637	0590:11
0590	20	Contra	NNP	3637	0590:11
0590	21	scandal	NN		
0590	22	,	,		
0590	23	President	NNP	3638 3639	0590:0 0590:20
0590	24	Bush	NNP	3638 3639	0590:0 0590:20
0590	25	and	CC	3638	0590:0
0590	26	the	DT	3638 3640	0590:0 0590:23
0590	27	Senate	NNP	3638 3640	0590:0 0590:23
0590	28	Intelligence	NNP	3638 3640	0590:0 0590:23
0590	29	Committee	NNP	3638 3640	0590:0 0590:23
0590	30	appear	VBP		
0590	31	ready	JJ		
0590	32	--	:		
0590	33	for	IN		
0590	34	now	RB		
0590	35	,	,		
0590	36	at	IN		
0590	37	least	JJS		
0590	38	--	:		
0590	39	to	TO		
0590	40	trust	VB	3641	0590:2
0590	41	each	DT	3642	0590:0
0590	42	other	JJ	3642	0590:0
0590	43	when	WRB		
0590	44	it	PRP		
0590	45	comes	VBZ		
0590	46	to	IN		
0590	47	setting	VBG		
0590	48	policy	NN		
0590	49	on	IN		
0590	50	covert	JJ		
0590	51	activities	NNS		
0590	52	.	.		
0590	0	If	IN		
0590	1	that	DT	3643	0590:2
0590	2	attitude	NN	3643	0590:2
0590	3	lasts	VBZ		
0590	4	,	,		
0590	5	it	PRP	3644	0590:2
0590	6	could	MD		
0590	7	infuse	VB		
0590	8	covert	JJ		
0590	9	action	NN		
0590	10	planning	VBG		
0590	11	with	IN		
0590	12	a	DT		
0590	13	level	NN		
0590	14	of	IN		
0590	15	care	NN		
0590	16	and	CC		
0590	17	confidence	NN		
0590	18	that	WDT		
0590	19	has	VBZ		
0590	20	n't	RB		
0590	21	been	VBN		
0590	22	seen	VBN		
0590	23	in	IN		
0590	24	years	NNS		
0590	25	.	.		
0590	0	Over	IN		
0590	1	the	DT		
0590	2	past	JJ		
0590	3	week	NN		
0590	4	,	,		
0590	5	the	DT	3645	0590:20
0590	6	president	NN	3645	0590:20
0590	7	has	VBZ		
0590	8	agreed	VBN		
0590	9	to	TO		
0590	10	keep	VB		
0590	11	the	DT	3646	0590:23
0590	12	committee	NN	3646	0590:23
0590	13	informed	VBN		
0590	14	,	,		
0590	15	usually	RB		
0590	16	in	IN		
0590	17	advance	NN		
0590	18	,	,		
0590	19	of	IN		
0590	20	covert	JJ		
0590	21	actions	NNS		
0590	22	and	CC		
0590	23	to	TO		
0590	24	put	VB		
0590	25	key	JJ		
0590	26	intelligence	NN		
0590	27	decisions	NNS		
0590	28	in	IN		
0590	29	writing	NN		
0590	30	.	.		
0590	0	That	DT		
0590	1	was	VBD		
0590	2	n't	RB		
0590	3	always	RB		
0590	4	the	DT		
0590	5	way	NN		
0590	6	the	DT		
0590	7	Reagan	NNP	3647	0590:22
0590	8	administration	NN		
0590	9	handled	VBD		
0590	10	such	JJ		
0590	11	matters	NNS		
0590	12	.	.		
0590	0	Mr.	NNP	3648	0590:20
0590	1	Bush	NNP	3648	0590:20
0590	2	has	VBZ		
0590	3	pledged	VBN		
0590	4	as	RB		
0590	5	well	RB		
0590	6	to	TO		
0590	7	respect	VB		
0590	8	the	DT	3649	0590:3
0590	9	14	CD	3649	0590:3
0590	10	-	HYPH	3649	0590:3
0590	11	year	NN	3649	0590:3
0590	12	-	HYPH	3649	0590:3
0590	13	old	JJ	3649	0590:3
0590	14	executive	JJ	3649	0590:3
0590	15	order	NN	3649	0590:3
0590	16	barring	VBG	3649	0590:3
0590	17	U.S.	NNP	3649	0590:3
0590	18	agents	NNS	3649	0590:3
0590	19	from	IN	3649	0590:3
0590	20	assassinating	VBG	3649	0590:3
0590	21	foreign	JJ	3649	0590:3
0590	22	leaders	NNS	3649	0590:3
0590	23	or	CC	3649	0590:3
0590	24	helping	VBG	3649	0590:3
0590	25	others	NNS	3649	0590:3
0590	26	to	TO	3649	0590:3
0590	27	do	VB	3649	0590:3
0590	28	so	RB	3649	0590:3
0590	29	.	.		
0590	0	Congress	NNP	3650	0590:6
0590	1	never	RB		
0590	2	fully	RB		
0590	3	trusted	VBD		
0590	4	former	JJ	3651	0590:9
0590	5	CIA	NNP	3651 3652	0590:9 0590:7
0590	6	chief	NN	3651	0590:9
0590	7	William	NNP	3651	0590:9
0590	8	Casey	NNP	3651	0590:9
0590	9	and	CC		
0590	10	National	NNP		
0590	11	Security	NNP		
0590	12	Adviser	NNP		
0590	13	John	NNP		
0590	14	Poindexter	NNP		
0590	15	to	TO		
0590	16	honor	VB		
0590	17	the	DT	3653	0590:3
0590	18	ban	NN	3653	0590:3
0590	19	.	.		
0590	0	Despite	IN		
0590	1	objections	NNS		
0590	2	by	IN		
0590	3	the	DT	3654	0590:7
0590	4	CIA	NNP	3654	0590:7
0590	5	,	,		
0590	6	Mr.	NNP	3655	0590:20
0590	7	Bush	NNP	3655	0590:20
0590	8	also	RB		
0590	9	has	VBZ		
0590	10	agreed	VBN		
0590	11	to	IN		
0590	12	the	DT		
0590	13	establishment	NN		
0590	14	of	IN		
0590	15	an	DT		
0590	16	inspector	NN		
0590	17	general	NN		
0590	18	at	IN		
0590	19	the	DT	3656	0590:7
0590	20	CIA	NNP	3656	0590:7
0590	21	who	WP		
0590	22	would	MD		
0590	23	be	VB		
0590	24	independent	JJ		
0590	25	of	IN		
0590	26	the	DT		
0590	27	CIA	NNP	3657	0590:7
0590	28	director	NN		
0590	29	.	.		
0590	0	In	IN		
0590	1	return	NN		
0590	2	,	,		
0590	3	the	DT	3658	0590:23
0590	4	Senate	NNP	3658	0590:23
0590	5	panel	NN	3658	0590:23
0590	6	has	VBZ		
0590	7	dropped	VBN		
0590	8	efforts	NNS		
0590	9	to	TO		
0590	10	enact	VB		
0590	11	legislation	NN		
0590	12	requiring	VBG		
0590	13	the	DT	3659	0590:4
0590	14	administration	NN	3659	0590:4
0590	15	to	TO		
0590	16	inform	VB		
0590	17	it	PRP	3660	0590:23
0590	18	within	IN		
0590	19	48	CD		
0590	20	hours	NNS		
0590	21	of	IN		
0590	22	the	DT		
0590	23	launching	NN		
0590	24	of	IN		
0590	25	any	DT		
0590	26	covert	JJ		
0590	27	activity	NN		
0590	28	.	.		
0590	0	It	PRP	3661	0590:23
0590	1	also	RB		
0590	2	has	VBZ		
0590	3	removed	VBN		
0590	4	a	DT		
0590	5	ban	NN		
0590	6	on	IN		
0590	7	CIA	NNP	3662	0590:7
0590	8	use	NN		
0590	9	of	IN		
0590	10	a	DT		
0590	11	contingency	NN		
0590	12	fund	NN		
0590	13	for	IN		
0590	14	covert	JJ		
0590	15	acts	NNS		
0590	16	and	CC		
0590	17	has	VBZ		
0590	18	agreed	VBN		
0590	19	to	TO		
0590	20	wipe	VB		
0590	21	away	RB		
0590	22	some	DT		
0590	23	tortured	JJ		
0590	24	and	CC		
0590	25	legalistic	JJ		
0590	26	restrictions	NNS		
0590	27	on	IN		
0590	28	coup	NN		
0590	29	planning	NN		
0590	30	put	VBN		
0590	31	in	IN		
0590	32	place	NN		
0590	33	to	TO		
0590	34	ensure	VB		
0590	35	that	IN		
0590	36	the	DT	3663	0590:7
0590	37	CIA	NNP	3663	0590:7
0590	38	did	VBD		
0590	39	n't	RB		
0590	40	get	VB		
0590	41	back	RB		
0590	42	in	IN		
0590	43	the	DT		
0590	44	assassination	NN		
0590	45	game	NN		
0590	46	.	.		
0590	0	``	``		
0590	1	We	PRP	3664	0590:4
0590	2	've	VBP		
0590	3	finally	RB		
0590	4	been	VBN		
0590	5	able	JJ		
0590	6	to	TO		
0590	7	convince	VB		
0590	8	them	PRP	3665	0590:23
0590	9	that	IN		
0590	10	Casey	NNP	3666	0590:9
0590	11	and	CC		
0590	12	-LCB-	-LRB-		
0590	13	Oliver	NNP		
0590	14	-RCB-	-RRB-		
0590	15	North	NNP		
0590	16	do	VBP		
0590	17	n't	RB		
0590	18	work	VB		
0590	19	here	RB		
0590	20	anymore	RB		
0590	21	,	,		
0590	22	''	''		
0590	23	says	VBZ		
0590	24	one	CD		
0590	25	administration	NN		
0590	26	official	NN		
0590	27	.	.		
0590	0	The	DT	3667	0590:8
0590	1	new	JJ	3667	0590:8
0590	2	understanding	NN	3667	0590:8
0590	3	did	VBD		
0590	4	n't	RB		
0590	5	just	RB		
0590	6	spring	VB		
0590	7	to	IN		
0590	8	life	NN		
0590	9	in	IN		
0590	10	a	DT		
0590	11	spontaneous	JJ		
0590	12	eruption	NN		
0590	13	of	IN		
0590	14	sweetness	NN		
0590	15	and	CC		
0590	16	light	NN		
0590	17	.	.		
0590	0	It	PRP	3668	0590:8
0590	1	emerged	VBD		
0590	2	after	IN		
0590	3	a	DT		
0590	4	rancorous	JJ		
0590	5	display	NN		
0590	6	of	IN		
0590	7	old	JJ		
0590	8	-	HYPH		
0590	9	style	NN		
0590	10	intelligence	NN		
0590	11	politics	NNS		
0590	12	that	WDT		
0590	13	followed	VBD		
0590	14	this	DT		
0590	15	month	NN		
0590	16	's	POS		
0590	17	failed	VBN		
0590	18	coup	NN		
0590	19	attempt	NN		
0590	20	in	IN		
0590	21	Panama	NNP		
0590	22	.	.		
0590	0	The	DT	3669	0590:18
0590	1	White	NNP	3669	0590:18
0590	2	House	NNP	3669	0590:18
0590	3	used	VBD		
0590	4	television	NN		
0590	5	appearances	NNS		
0590	6	and	CC		
0590	7	leaks	NNS		
0590	8	to	TO		
0590	9	argue	VB		
0590	10	that	IN		
0590	11	congressionally	RB		
0590	12	imposed	VBN		
0590	13	restrictions	NNS		
0590	14	on	IN		
0590	15	covert	JJ		
0590	16	actions	NNS		
0590	17	made	VBD		
0590	18	U.S.	NNP		
0590	19	support	NN		
0590	20	for	IN		
0590	21	such	JJ		
0590	22	coups	NNS		
0590	23	difficult	JJ		
0590	24	.	.		
0590	0	Mr.	NNP	3670	0590:20
0590	1	Bush	NNP	3670	0590:20
0590	2	even	RB		
0590	3	disclosed	VBD		
0590	4	privately	RB		
0590	5	that	IN		
0590	6	one	CD		
0590	7	Reagan	NNP	3671	0590:22
0590	8	-	HYPH	3671	0590:22
0590	9	era	NN	3671	0590:22
0590	10	deal	NN		
0590	11	with	IN		
0590	12	Congress	NNP	3672	0590:6
0590	13	required	VBD		
0590	14	him	PRP	3673	0590:20
0590	15	to	TO		
0590	16	notify	VB		
0590	17	the	DT	3674	0590:12
0590	18	odious	JJ	3674	0590:12
0590	19	Panamanian	JJ	3674	0590:12
0590	20	dictator	NN	3674	0590:12
0590	21	,	,	3674	0590:12
0590	22	Manuel	NNP	3674	0590:12
0590	23	Noriega	NNP	3674	0590:12
0590	24	,	,	3674	0590:12
0590	25	if	IN		
0590	26	the	DT	3675	0590:15
0590	27	U.S.	NNP	3675	0590:15
0590	28	learned	VBD		
0590	29	of	IN		
0590	30	a	DT		
0590	31	coup	NN		
0590	32	plot	NN		
0590	33	that	WDT		
0590	34	might	MD		
0590	35	endanger	VB		
0590	36	his	PRP$	3676	0590:12
0590	37	life	NN		
0590	38	.	.		
0590	0	The	DT	3677	0590:20
0590	1	president	NN	3677	0590:20
0590	2	also	RB		
0590	3	hinted	VBD		
0590	4	he	PRP	3678	0590:20
0590	5	might	MD		
0590	6	veto	VB		
0590	7	this	DT	3679	0590:21
0590	8	year	NN	3679	0590:21
0590	9	's	POS	3679	0590:21
0590	10	intelligence	NN	3679	0590:21
0590	11	authorization	NN	3679	0590:21
0590	12	bill	NN	3679	0590:21
0590	13	if	IN		
0590	14	it	PRP	3680	0590:21
0590	15	is	VBZ		
0590	16	too	RB		
0590	17	restrictive	JJ		
0590	18	.	.		
0590	0	Intelligence	NNP	3681 3682 3683	0590:10 0590:13 0590:23
0590	1	Committee	NNP	3681 3682 3683	0590:10 0590:13 0590:23
0590	2	Chairman	NNP	3681 3682	0590:10 0590:13
0590	3	David	NNP	3681 3682	0590:10 0590:13
0590	4	Boren	NNP	3681 3682	0590:10 0590:13
0590	5	-LRB-	-LRB-	3681 3682	0590:10 0590:13
0590	6	D.	NNP	3681 3682	0590:10 0590:13
0590	7	,	,	3681 3682	0590:10 0590:13
0590	8	Okla	NNP	3681 3682	0590:10 0590:13
0590	9	.	.	3681 3682	0590:10 0590:13
0590	10	-RRB-	-RRB-	3681 3682	0590:10 0590:13
0590	11	and	CC	3681	0590:10
0590	12	Vice	NNP	3681 3684	0590:10 0590:16
0590	13	Chairman	NNP	3681 3684	0590:10 0590:16
0590	14	William	NNP	3681 3684	0590:10 0590:16
0590	15	Cohen	NNP	3681 3684	0590:10 0590:16
0590	16	-LRB-	-LRB-	3681 3684	0590:10 0590:16
0590	17	R.	NNP	3681 3684	0590:10 0590:16
0590	18	,	,	3681 3684	0590:10 0590:16
0590	19	Maine	NNP	3681 3684	0590:10 0590:16
0590	20	-RRB-	-RRB-	3681 3684	0590:10 0590:16
0590	21	,	,		
0590	22	for	IN		
0590	23	their	PRP$	3685	0590:10
0590	24	part	NN		
0590	25	,	,		
0590	26	angrily	RB		
0590	27	accused	VBD		
0590	28	the	DT	3686	0590:18
0590	29	White	NNP	3686	0590:18
0590	30	House	NNP	3686	0590:18
0590	31	of	IN		
0590	32	selectively	RB		
0590	33	leaking	VBG		
0590	34	classified	VBN		
0590	35	documents	NNS		
0590	36	and	CC		
0590	37	trying	VBG		
0590	38	unfairly	RB		
0590	39	to	TO		
0590	40	shift	VB		
0590	41	the	DT		
0590	42	blame	NN		
0590	43	to	IN		
0590	44	Congress	NNP	3687	0590:6
0590	45	for	IN		
0590	46	the	DT		
0590	47	bungled	VBN		
0590	48	attempt	NN		
0590	49	to	TO		
0590	50	topple	VB		
0590	51	Gen.	NNP	3688	0590:12
0590	52	Noriega	NNP	3688	0590:12
0590	53	.	.		
0590	0	The	DT	3689	0590:18
0590	1	White	NNP	3689	0590:18
0590	2	House	NNP	3689	0590:18
0590	3	got	VBD		
0590	4	the	DT		
0590	5	better	JJR		
0590	6	of	IN		
0590	7	the	DT		
0590	8	exchange	NN		
0590	9	but	CC		
0590	10	took	VBD		
0590	11	care	NN		
0590	12	not	RB		
0590	13	to	TO		
0590	14	press	VB		
0590	15	its	PRP$	3690	0590:18
0590	16	advantage	NN		
0590	17	to	IN		
0590	18	the	DT		
0590	19	kind	NN		
0590	20	of	IN		
0590	21	constitutional	JJ		
0590	22	confrontation	NN		
0590	23	sought	VBN		
0590	24	by	IN		
0590	25	conservative	JJ		
0590	26	Republicans	NNPS		
0590	27	who	WP		
0590	28	do	VBP		
0590	29	n't	RB		
0590	30	want	VB		
0590	31	any	DT		
0590	32	congressional	JJ		
0590	33	oversight	NN		
0590	34	of	IN		
0590	35	intelligence	NN		
0590	36	activities	NNS		
0590	37	.	.		
0590	0	Instead	RB		
0590	1	,	,		
0590	2	Mr.	NNP	3691 3692	0590:17 0590:20
0590	3	Bush	NNP	3691 3692	0590:17 0590:20
0590	4	and	CC	3691	0590:17
0590	5	his	PRP$	3691 3693	0590:17 0590:20
0590	6	aides	NNS	3691	0590:17
0590	7	made	VBD		
0590	8	it	PRP		
0590	9	clear	JJ		
0590	10	they	PRP	3694	0590:17
0590	11	respected	VBD		
0590	12	Congress	NNP	3695	0590:6
0590	13	's	POS	3695	0590:6
0590	14	role	NN		
0590	15	and	CC		
0590	16	felt	VBD		
0590	17	they	PRP	3696	0590:17
0590	18	could	MD		
0590	19	work	VB		
0590	20	with	IN		
0590	21	the	DT	3697 3698	0590:10 0590:13
0590	22	conservative	JJ	3697 3698	0590:10 0590:13
0590	23	Mr.	NNP	3697 3698	0590:10 0590:13
0590	24	Boren	NNP	3697 3698	0590:10 0590:13
0590	25	and	CC	3697	0590:10
0590	26	the	DT	3697 3699	0590:10 0590:16
0590	27	moderate	JJ	3697 3699	0590:10 0590:16
0590	28	Mr.	NNP	3697 3699	0590:10 0590:16
0590	29	Cohen	NNP	3697 3699	0590:10 0590:16
0590	30	to	TO		
0590	31	iron	VB		
0590	32	out	RP		
0590	33	their	PRP$		
0590	34	differences	NNS		
0590	35	.	.		
0590	0	The	DT	3700	0590:10
0590	1	senators	NNS	3700	0590:10
0590	2	responded	VBD		
0590	3	in	IN		
0590	4	kind	NN		
0590	5	.	.		
0590	0	Sen.	NNP	3701	0590:13
0590	1	Boren	NNP	3701	0590:13
0590	2	happily	RB		
0590	3	told	VBD		
0590	4	reporters	NNS		
0590	5	that	IN		
0590	6	there	EX		
0590	7	had	VBD		
0590	8	been	VBN		
0590	9	``	``		
0590	10	a	DT		
0590	11	meeting	NN		
0590	12	of	IN		
0590	13	the	DT		
0590	14	minds	NNS		
0590	15	''	''		
0590	16	with	IN		
0590	17	the	DT	3702	0590:18
0590	18	White	NNP	3702	0590:18
0590	19	House	NNP	3702	0590:18
0590	20	,	,		
0590	21	and	CC		
0590	22	that	IN		
0590	23	the	DT	3703	0590:23
0590	24	committee	NN	3703	0590:23
0590	25	had	VBD		
0590	26	given	VBN		
0590	27	Mr.	NNP	3704	0590:20
0590	28	Bush	NNP	3704	0590:20
0590	29	``	``		
0590	30	a	DT		
0590	31	clean	JJ		
0590	32	slate	NN		
0590	33	,	,		
0590	34	''	''		
0590	35	free	JJ		
0590	36	of	IN		
0590	37	the	DT		
0590	38	impediments	NNS		
0590	39	imposed	VBN		
0590	40	during	IN		
0590	41	the	DT		
0590	42	Reagan	NNP	3705	0590:22
0590	43	years	NNS		
0590	44	.	.		
0590	0	Sen.	NNP	3706	0590:16
0590	1	Cohen	NNP	3706	0590:16
0590	2	said	VBD		
0590	3	the	DT	3707	0590:19
0590	4	relationship	NN	3707	0590:19
0590	5	has	VBZ		
0590	6	reverted	VBN		
0590	7	to	IN		
0590	8	its	PRP$	3708	0590:19
0590	9	pre-Reagan	JJ	3709	0590:22
0590	10	character	NN		
0590	11	.	.		
0590	0	There	EX		
0590	1	still	RB		
0590	2	are	VBP		
0590	3	some	DT		
0590	4	details	NNS		
0590	5	to	TO		
0590	6	be	VB		
0590	7	nailed	VBN		
0590	8	down	IN		
0590	9	.	.		
0590	0	Mr.	NNP	3710	0590:20
0590	1	Bush	NNP	3710	0590:20
0590	2	is	VBZ		
0590	3	reserving	VBG		
0590	4	the	DT		
0590	5	right	NN		
0590	6	in	IN		
0590	7	``	``		
0590	8	rare	JJ		
0590	9	''	''		
0590	10	instances	NNS		
0590	11	to	TO		
0590	12	keep	VB		
0590	13	Congress	NNP	3711	0590:6
0590	14	in	IN		
0590	15	the	DT		
0590	16	dark	NN		
0590	17	,	,		
0590	18	asserting	VBG		
0590	19	a	DT		
0590	20	constitutional	JJ		
0590	21	prerogative	NN		
0590	22	the	DT	3712	0590:23
0590	23	committee	NN	3712	0590:23
0590	24	does	VBZ		
0590	25	n't	RB		
0590	26	recognize	VB		
0590	27	.	.		
0590	0	And	CC		
0590	1	a	DT		
0590	2	pending	JJ		
0590	3	Justice	NNP		
0590	4	Department	NNP		
0590	5	interpretation	NN		
0590	6	of	IN		
0590	7	the	DT	3713	0590:3
0590	8	assassination	NN	3713	0590:3
0590	9	ban	NN	3713	0590:3
0590	10	could	MD		
0590	11	raise	VB		
0590	12	questions	NNS		
0590	13	that	WDT		
0590	14	would	MD		
0590	15	have	VB		
0590	16	to	TO		
0590	17	be	VB		
0590	18	settled	VBN		
0590	19	.	.		
0590	0	Moreover	RB		
0590	1	,	,		
0590	2	both	DT	3714	0590:0
0590	3	sides	NNS	3714	0590:0
0590	4	may	MD		
0590	5	face	VB		
0590	6	political	JJ		
0590	7	critics	NNS		
0590	8	.	.		
0590	0	Some	DT	3715	0590:14
0590	1	conservatives	NNS	3715	0590:14
0590	2	will	MD		
0590	3	accuse	VB		
0590	4	the	DT	3716	0590:20
0590	5	president	NN	3716	0590:20
0590	6	of	IN		
0590	7	promising	JJ		
0590	8	Congress	NNP	3717	0590:6
0590	9	too	RB		
0590	10	much	JJ		
0590	11	.	.		
0590	0	And	CC		
0590	1	they	PRP	3718	0590:14
0590	2	continue	VBP		
0590	3	anonymously	RB		
0590	4	attacking	VBG		
0590	5	CIA	NNP	3719	0590:7
0590	6	Director	NNP		
0590	7	William	NNP		
0590	8	Webster	NNP		
0590	9	for	IN		
0590	10	being	VBG		
0590	11	too	RB		
0590	12	accommodating	VBG		
0590	13	to	IN		
0590	14	the	DT	3720	0590:23
0590	15	committee	NN	3720	0590:23
0590	16	.	.		
0590	0	At	IN		
0590	1	the	DT		
0590	2	same	JJ		
0590	3	time	NN		
0590	4	,	,		
0590	5	some	DT	3721	0590:5
0590	6	congressional	JJ	3721	0590:5
0590	7	liberals	NNS	3721	0590:5
0590	8	will	MD		
0590	9	accuse	VB		
0590	10	Sens.	NNP	3722	0590:10
0590	11	Boren	NNP	3722	0590:10
0590	12	and	CC	3722	0590:10
0590	13	Cohen	NNP	3722	0590:10
0590	14	of	IN		
0590	15	wimping	VBG		
0590	16	out	IN		
0590	17	,	,		
0590	18	and	CC		
0590	19	they	PRP	3723	0590:5
0590	20	will	MD		
0590	21	warn	VB		
0590	22	that	IN		
0590	23	the	DT	3724	0590:10
0590	24	lawmakers	NNS	3724	0590:10
0590	25	'	POS	3724	0590:10
0590	26	concessions	NNS		
0590	27	raise	VBP		
0590	28	the	DT		
0590	29	specter	NN		
0590	30	of	IN		
0590	31	more	JJR		
0590	32	internationally	RB		
0590	33	embarrassing	JJ		
0590	34	covert	JJ		
0590	35	operations	NNS		
0590	36	like	IN		
0590	37	the	DT		
0590	38	mining	NN		
0590	39	of	IN		
0590	40	Nicaraguan	JJ		
0590	41	harbors	NNS		
0590	42	and	CC		
0590	43	the	DT		
0590	44	Iran	NNP	3725	0590:11
0590	45	arms	NNS		
0590	46	sales	NNS		
0590	47	.	.		
0590	0	But	CC		
0590	1	if	IN		
0590	2	the	DT		
0590	3	cooperative	JJ		
0590	4	attitude	NN		
0590	5	holds	VBZ		
0590	6	and	CC		
0590	7	there	EX		
0590	8	is	VBZ		
0590	9	greater	JJR		
0590	10	consultation	NN		
0590	11	on	IN		
0590	12	covert	JJ		
0590	13	activities	NNS		
0590	14	,	,		
0590	15	the	DT	3726	0590:15
0590	16	country	NN	3726	0590:15
0590	17	could	MD		
0590	18	be	VB		
0590	19	entering	VBG		
0590	20	an	DT		
0590	21	era	NN		
0590	22	when	WRB		
0590	23	such	JJ	3727	0590:1
0590	24	hare	NN	3727	0590:1
0590	25	-	HYPH	3727	0590:1
0590	26	brained	JJ	3727	0590:1
0590	27	schemes	NNS	3727	0590:1
0590	28	are	VBP		
0590	29	scrapped	VBN		
0590	30	before	IN		
0590	31	they	PRP	3728	0590:1
0590	32	get	VBP		
0590	33	off	IN		
0590	34	the	DT		
0590	35	drawing	NN		
0590	36	boards	NNS		
0590	37	,	,		
0590	38	while	IN		
0590	39	risky	JJ		
0590	40	but	CC		
0590	41	well	RB		
0590	42	-	HYPH		
0590	43	planned	VBN		
0590	44	secret	JJ		
0590	45	operations	NNS		
0590	46	can	MD		
0590	47	be	VB		
0590	48	undertaken	VBN		
0590	49	without	IN		
0590	50	fear	NN		
0590	51	that	IN		
0590	52	a	DT	3729	0590:6
0590	53	panicky	JJ	3729	0590:6
0590	54	Congress	NNP	3729	0590:6
0590	55	will	MD		
0590	56	balk	VB		
0590	57	.	.		
0572	0	Joseph	NNP	3730	0572:0
0572	1	P.	NNP	3730	0572:0
0572	2	Jordan	NNP	3730	0572:0
0572	3	,	,	3730	0572:0
0572	4	52	CD	3730	0572:0
0572	5	years	NNS	3730	0572:0
0572	6	old	JJ	3730	0572:0
0572	7	,	,	3730	0572:0
0572	8	becomes	VBZ		
